epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,306.039,0.41933,0.27156,0.86939,0.9951,1,0.995,0.9544,0.33096,0.18348,0.84103,0.000198202,0.000198202,0.000198202
89,309.372,0.41071,0.2498,0.87802,0.99551,1,0.995,0.96119,0.32974,0.18575,0.84251,0.000184055,0.000184055,0.000184055
90,313.706,0.39409,0.23884,0.87396,0.99591,1,0.995,0.96055,0.32211,0.18259,0.8415,0.000169908,0.000169908,0.000169908
91,318.938,0.33431,0.21336,0.83116,0.99587,1,0.995,0.96405,0.32003,0.18185,0.84131,0.000155761,0.000155761,0.000155761
92,323.203,0.35673,0.21441,0.86218,0.99367,1,0.995,0.96344,0.31793,0.17978,0.84147,0.000141614,0.000141614,0.000141614
93,326.55,0.31899,0.20202,0.80757,0.99366,1,0.995,0.96228,0.31442,0.17648,0.84098,0.000127467,0.000127467,0.000127467
94,329.938,0.32152,0.19534,0.8361,0.99335,1,0.995,0.96019,0.31167,0.17389,0.84029,0.00011332,0.00011332,0.00011332
95,333.27,0.32903,0.21181,0.81843,0.99328,1,0.995,0.95073,0.31912,0.17696,0.84074,9.91726e-05,9.91726e-05,9.91726e-05
96,336.675,0.34491,0.21278,0.84734,0.99301,1,0.995,0.9506,0.32892,0.18014,0.84354,8.50255e-05,8.50255e-05,8.50255e-05
97,340.028,0.32248,0.19587,0.81749,0.99283,1,0.995,0.94883,0.32992,0.17779,0.84319,7.08784e-05,7.08784e-05,7.08784e-05
98,343.378,0.32155,0.19711,0.82717,0.99315,1,0.995,0.94631,0.33595,0.17134,0.84339,5.67313e-05,5.67313e-05,5.67313e-05
99,346.696,0.31513,0.18394,0.82165,0.99332,1,0.995,0.94931,0.3375,0.17211,0.84363,4.25842e-05,4.25842e-05,4.25842e-05
100,350.033,0.30937,0.18288,0.82716,0.99348,1,0.995,0.94943,0.33718,0.17112,0.84381,2.84371e-05,2.84371e-05,2.84371e-05
