epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,76.9085,1.22163,0.97513,1.81266,0.98397,1,0.995,0.78625,0.90682,0.64596,1.77733,0.000410409,0.000410409,0.000410409
74,77.9334,1.26023,0.96047,1.83335,0.98226,1,0.995,0.80421,0.87341,0.63606,1.74861,0.000396262,0.000396262,0.000396262
75,78.9512,1.28537,0.99112,1.87892,0.97651,0.99788,0.995,0.83453,0.81671,0.61635,1.71016,0.000382115,0.000382115,0.000382115
76,79.9952,1.26631,0.99841,1.85683,0.98458,1,0.995,0.81345,0.81236,0.59904,1.7154,0.000367967,0.000367967,0.000367967
77,81.0335,1.15454,0.93319,1.72708,0.98426,0.99874,0.995,0.82796,0.79166,0.59874,1.71871,0.00035382,0.00035382,0.00035382
78,82.1092,1.29409,1.07063,1.86017,0.98702,0.99844,0.995,0.81856,0.77718,0.6117,1.71372,0.000339673,0.000339673,0.000339673
79,83.1197,1.19424,0.94451,1.76787,0.98024,1,0.995,0.82238,0.76701,0.63232,1.70405,0.000325526,0.000325526,0.000325526
80,84.1516,1.18102,0.97717,1.84508,0.97154,1,0.995,0.83711,0.75587,0.62419,1.66307,0.000311379,0.000311379,0.000311379
81,85.1618,1.17717,0.96428,1.76788,0.97272,1,0.995,0.84636,0.76874,0.62546,1.66412,0.000297232,0.000297232,0.000297232
82,86.2042,1.20945,0.96518,1.83455,0.97629,1,0.995,0.84739,0.77231,0.61689,1.66828,0.000283085,0.000283085,0.000283085
83,87.2438,1.17862,0.91472,1.73866,0.97868,1,0.995,0.84917,0.74694,0.59283,1.65946,0.000268938,0.000268938,0.000268938
84,88.3588,1.19705,0.94136,1.82284,0.97479,1,0.995,0.81185,0.8532,0.60307,1.71107,0.000254791,0.000254791,0.000254791
85,89.3698,1.18228,0.93761,1.77956,0.98117,1,0.995,0.81054,0.81684,0.6039,1.69347,0.000240644,0.000240644,0.000240644
86,90.3984,1.2375,0.98188,1.85894,0.98387,1,0.995,0.82333,0.76502,0.6022,1.67065,0.000226497,0.000226497,0.000226497
87,91.4184,1.18922,0.9455,1.81521,0.98637,1,0.995,0.83862,0.75562,0.60469,1.65787,0.000212349,0.000212349,0.000212349
88,92.4515,1.17022,0.938,1.83383,0.99104,1,0.995,0.83699,0.75378,0.60874,1.64578,0.000198202,0.000198202,0.000198202
89,93.4579,1.18797,0.96361,1.78123,0.99295,1,0.995,0.8368,0.74417,0.61275,1.63834,0.000184055,0.000184055,0.000184055
90,94.472,1.11413,0.90658,1.69795,0.99326,1,0.995,0.84648,0.73916,0.60678,1.63204,0.000169908,0.000169908,0.000169908
91,97.8538,1.04347,1.20275,1.67607,0.99248,1,0.995,0.84601,0.72612,0.59545,1.61903,0.000155761,0.000155761,0.000155761
92,98.8943,1.10881,1.13485,1.81449,0.98903,1,0.995,0.82962,0.74037,0.61306,1.61916,0.000141614,0.000141614,0.000141614
93,99.9041,0.98047,1.02363,1.71923,0.98712,1,0.995,0.78607,0.82003,0.63782,1.66084,0.000127467,0.000127467,0.000127467
94,100.907,1.04528,1.09029,1.79002,0.98708,0.99658,0.995,0.76967,0.89334,0.66546,1.70158,0.00011332,0.00011332,0.00011332
95,101.915,1.04816,1.15601,1.81079,0.98734,0.99845,0.995,0.75708,0.91762,0.67288,1.71557,9.91726e-05,9.91726e-05,9.91726e-05
96,102.942,1.05073,1.06396,1.79129,0.98176,1,0.995,0.77768,0.83591,0.66105,1.65446,8.50255e-05,8.50255e-05,8.50255e-05
97,104.009,0.96032,1.00304,1.667,0.97995,1,0.995,0.81616,0.77171,0.65857,1.61849,7.08784e-05,7.08784e-05,7.08784e-05
98,105.024,0.985,0.98112,1.75474,0.97798,1,0.995,0.84022,0.73185,0.64149,1.59098,5.67313e-05,5.67313e-05,5.67313e-05
99,106.02,0.92774,0.97536,1.72142,0.9795,1,0.995,0.85691,0.71116,0.62315,1.5763,4.25842e-05,4.25842e-05,4.25842e-05
100,107.043,0.93623,0.97722,1.68282,0.9817,1,0.995,0.84982,0.70344,0.60768,1.56216,2.84371e-05,2.84371e-05,2.84371e-05
