epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,68.3547,1.12671,0.92913,1.61975,0.9868,1,0.995,0.81083,0.77463,0.67206,1.36648,0.000297232,0.000297232,0.000297232
82,69.1722,1.18115,0.94652,1.64167,0.98242,0.99646,0.995,0.818,0.78318,0.67098,1.36707,0.000283085,0.000283085,0.000283085
83,69.9892,1.11692,0.88996,1.57682,0.97669,0.99485,0.995,0.8156,0.79566,0.66647,1.39057,0.000268938,0.000268938,0.000268938
84,70.8906,1.13707,0.92707,1.61845,0.98514,0.99776,0.995,0.8018,0.84189,0.65063,1.40205,0.000254791,0.000254791,0.000254791
85,71.6882,1.10696,0.90919,1.59901,0.9872,1,0.995,0.83205,0.74332,0.62715,1.3356,0.000240644,0.000240644,0.000240644
86,72.517,1.16587,0.95315,1.65236,0.98602,1,0.995,0.86437,0.65594,0.60188,1.28402,0.000226497,0.000226497,0.000226497
87,73.3496,1.1086,0.94011,1.6048,0.98851,1,0.995,0.86632,0.66745,0.6208,1.27456,0.000212349,0.000212349,0.000212349
88,74.1882,1.07545,0.92823,1.58012,0.98644,1,0.995,0.8534,0.68046,0.61725,1.29105,0.000198202,0.000198202,0.000198202
89,75.0337,1.10502,0.9184,1.5742,0.98514,1,0.995,0.85907,0.65867,0.61749,1.28352,0.000184055,0.000184055,0.000184055
90,75.8414,1.04895,0.8863,1.54219,0.98231,1,0.995,0.85563,0.67611,0.62121,1.29446,0.000169908,0.000169908,0.000169908
91,79.0199,0.9323,1.08956,1.42054,0.98032,1,0.995,0.85106,0.70268,0.62829,1.31078,0.000155761,0.000155761,0.000155761
92,79.9572,1.01899,1.09282,1.53673,0.98226,1,0.995,0.85383,0.6835,0.6341,1.28159,0.000141614,0.000141614,0.000141614
93,80.7643,0.91744,1.01137,1.4363,0.98469,1,0.995,0.83971,0.67902,0.65209,1.26134,0.000127467,0.000127467,0.000127467
94,81.5761,0.92393,1.01046,1.4382,0.98606,1,0.995,0.85892,0.70358,0.66017,1.26522,0.00011332,0.00011332,0.00011332
95,82.3802,0.98094,1.05541,1.48925,0.98818,1,0.995,0.84766,0.726,0.65801,1.26833,9.91726e-05,9.91726e-05,9.91726e-05
96,83.2087,0.90768,0.97636,1.45276,0.99159,1,0.995,0.85023,0.71862,0.65866,1.25438,8.50255e-05,8.50255e-05,8.50255e-05
97,84.0071,0.90213,0.95116,1.39595,0.99241,1,0.995,0.84876,0.69727,0.65972,1.2405,7.08784e-05,7.08784e-05,7.08784e-05
98,84.8171,0.85521,0.92473,1.39324,0.99203,1,0.995,0.85697,0.67557,0.65236,1.22614,5.67313e-05,5.67313e-05,5.67313e-05
99,85.6252,0.86865,0.93621,1.41802,0.99113,1,0.995,0.86155,0.66013,0.64191,1.22168,4.25842e-05,4.25842e-05,4.25842e-05
100,86.437,0.84675,0.91458,1.37794,0.98924,1,0.995,0.86592,0.64707,0.63527,1.21874,2.84371e-05,2.84371e-05,2.84371e-05
